;ID_Estado;Estado;Region_Tipo;PIB;Año;Paro_Pct;Natalidad;AfD;CDU_CSU;FDP;LINKE;SPD;VERDES
359;11;Renania-Palatinado;Oeste;115471;2010;119953;315740;0,0;35,0;16,6;9,4;23,8;9,7
360;11;Renania-Palatinado;Oeste;120317;2011;111074;310810;0,0;35,0;16,6;9,4;23,8;9,7
361;11;Renania-Palatinado;Oeste;123431;2012;111083;311690;0,0;35,0;16,6;9,4;23,8;9,7
362;11;Renania-Palatinado;Oeste;126025;2013;116360;319890;4,8;43,3;5,5;5,4;27,5;7,6
363;11;Renania-Palatinado;Oeste;131042;2014;115741;334270;4,8;43,3;5,5;5,4;27,5;7,6
364;11;Renania-Palatinado;Oeste;135495;2015;112882;349460;4,8;43,3;5,5;5,4;27,5;7,6
365;11;Renania-Palatinado;Oeste;139159;2016;111436;375180;4,8;43,3;5,5;5,4;27,5;7,6
366;11;Renania-Palatinado;Oeste;143127;2017;106299;374430;11,2;35,9;10,4;6,8;24,1;7,6
367;11;Renania-Palatinado;Oeste;145957;2018;98764;376470;11,2;35,9;10,4;6,8;24,1;7,6
368;11;Renania-Palatinado;Oeste;150496;2019;97717;371730;11,2;35,9;10,4;6,8;24,1;7,6
369;11;Renania-Palatinado;Oeste;147779;2020;117912;376320;11,2;35,9;10,4;6,8;24,1;7,6
370;11;Renania-Palatinado;Oeste;167766;2021;112137;386470;9,2;24,7;11,7;3,3;29,4;12,6
371;11;Renania-Palatinado;Oeste;176870;2022;102515;367310;9,2;24,7;11,7;3,3;29,4;12,6
372;11;Renania-Palatinado;Oeste;180580;2023;110716;344930;9,2;24,7;11,7;3,3;29,4;12,6
373;11;Renania-Palatinado;Oeste;184043;2024;120552;336060;9,2;24,7;11,7;3,3;29,4;12,6
374;12;Sajonia;Este;36941;1991;241227;312780;0,0;49,5;12,4;9,0;18,2;5,9
375;12;Sajonia;Este;45889;1992;316512;252980;0,0;49,5;12,4;9,0;18,2;5,9
376;12;Sajonia;Este;55563;1993;315664;234230;0,0;49,5;12,4;9,0;18,2;5,9
377;12;Sajonia;Este;64480;1994;323370;227340;0,0;48,0;3,8;16,7;24,3;4,8
378;12;Sajonia;Este;70712;1995;293699;240040;0,0;48,0;3,8;16,7;24,3;4,8
379;12;Sajonia;Este;73406;1996;322322;270060;0,0;48,0;3,8;16,7;24,3;4,8
380;12;Sajonia;Este;73268;1997;374139;290080;0,0;48,0;3,8;16,7;24,3;4,8
381;12;Sajonia;Este;74524;1998;382898;301900;0,0;32,7;3,6;20,0;29,1;4,4
382;12;Sajonia;Este;76581;1999;379764;313830;0,0;32,7;3,6;20,0;29,1;4,4
383;12;Sajonia;Este;76630;2000;387868;331390;0,0;32,7;3,6;20,0;29,1;4,4
384;12;Sajonia;Este;79186;2001;399420;319430;0,0;32,7;3,6;20,0;29,1;4,4
385;12;Sajonia;Este;81918;2002;405349;315180;0,0;33,6;7,3;16,2;33,3;4,6
386;12;Sajonia;Este;83741;2003;403480;320790;0,0;33,6;7,3;16,2;33,3;4,6
387;12;Sajonia;Este;85956;2004;396328;330440;0,0;33,6;7,3;16,2;33,3;4,6
388;12;Sajonia;Este;85902;2005;402270;325810;0,0;30,0;10,2;22,8;24,5;4,8
389;12;Sajonia;Este;90332;2006;371909;325560;0,0;30,0;10,2;22,8;24,5;4,8
390;12;Sajonia;Este;94348;2007;321282;338580;0,0;30,0;10,2;22,8;24,5;4,8
391;12;Sajonia;Este;95345;2008;278749;344110;0,0;30,0;10,2;22,8;24,5;4,8
392;12;Sajonia;Este;92788;2009;277757;340930;0,0;35,6;13,3;24,5;14,6;6,7
393;12;Sajonia;Este;96708;2010;253198;350910;0,0;35,6;13,3;24,5;14,6;6,7
394;12;Sajonia;Este;101151;2011;226887;344230;0,0;35,6;13,3;24,5;14,6;6,7
395;12;Sajonia;Este;103040;2012;207826;346860;0,0;35,6;13,3;24,5;14,6;6,7
396;12;Sajonia;Este;105814;2013;200628;348000;6,8;42,6;3,1;20,0;14,6;4,9
397;12;Sajonia;Este;110874;2014;187494;359350;6,8;42,6;3,1;20,0;14,6;4,9
398;12;Sajonia;Este;115507;2015;174319;364660;6,8;42,6;3,1;20,0;14,6;4,9
399;12;Sajonia;Este;119300;2016;157862;379400;6,8;42,6;3,1;20,0;14,6;4,9
400;12;Sajonia;Este;124057;2017;140348;368330;27,0;26,9;8,2;16,1;10,5;4,6
401;12;Sajonia;Este;127528;2018;126311;358900;27,0;26,9;8,2;16,1;10,5;4,6
402;12;Sajonia;Este;132564;2019;116051;344910;27,0;26,9;8,2;16,1;10,5;4,6
403;12;Sajonia;Este;129382;2020;128669;333830;27,0;26,9;8,2;16,1;10,5;4,6
404;12;Sajonia;Este;136317;2021;124743;325480;24,6;17,2;11,0;9,3;19,3;8,6
405;12;Sajonia;Este;147287;2022;118216;293310;24,6;17,2;11,0;9,3;19,3;8,6
406;12;Sajonia;Este;157889;2023;131069;261940;24,6;17,2;11,0;9,3;19,3;8,6
407;12;Sajonia;Este;161910;2024;139751;246970;24,6;17,2;11,0;9,3;19,3;8,6
408;13;Sajonia-Anhalt;Este;20661;1991;167127;194590;0,0;38,6;19,7;9,4;24,7;5,3
409;13;Sajonia-Anhalt;Este;25821;1992;217474;162840;0,0;38,6;19,7;9,4;24,7;5,3
410;13;Sajonia-Anhalt;Este;31711;1993;224735;146100;0,0;38,6;19,7;9,4;24,7;5,3
411;13;Sajonia-Anhalt;Este;36483;1994;225435;142800;0,0;38,8;4,1;18,0;33,4;3,6
412;13;Sajonia-Anhalt;Este;38675;1995;208149;145680;0,0;38,8;4,1;18,0;33,4;3,6
413;13;Sajonia-Anhalt;Este;40306;1996;234451;161520;0,0;38,8;4,1;18,0;33,4;3,6
414;13;Sajonia-Anhalt;Este;41206;1997;270444;171940;0,0;38,8;4,1;18,0;33,4;3,6
415;13;Sajonia-Anhalt;Este;41833;1998;272209;175130;0,0;27,2;4,1;20,7;38,1;3,3
416;13;Sajonia-Anhalt;Este;42590;1999;272203;181760;0,0;27,2;4,1;20,7;38,1;3,3
417;13;Sajonia-Anhalt;Este;42969;2000;272867;187230;0,0;27,2;4,1;20,7;38,1;3,3
418;13;Sajonia-Anhalt;Este;43613;2001;264557;180730;0,0;27,2;4,1;20,7;38,1;3,3
419;13;Sajonia-Anhalt;Este;45000;2002;260465;176170;0,0;29,0;7,6;14,4;43,2;3,4
420;13;Sajonia-Anhalt;Este;45313;2003;268264;168890;0,0;29,0;7,6;14,4;43,2;3,4
421;13;Sajonia-Anhalt;Este;46162;2004;262763;173370;0,0;29,0;7,6;14,4;43,2;3,4
422;13;Sajonia-Anhalt;Este;46182;2005;258527;171660;0,0;24,7;8,1;26,6;32,7;4,1
423;13;Sajonia-Anhalt;Este;48331;2006;231932;169270;0,0;24,7;8,1;26,6;32,7;4,1
424;13;Sajonia-Anhalt;Este;50490;2007;201190;173870;0,0;24,7;8,1;26,6;32,7;4,1
425;13;Sajonia-Anhalt;Este;51218;2008;174600;176970;0,0;24,7;8,1;26,6;32,7;4,1
426;13;Sajonia-Anhalt;Este;49011;2009;167688;171440;0,0;30,1;10,3;32,4;16,9;5,1
427;13;Sajonia-Anhalt;Este;51907;2010;151305;173000;0,0;30,1;10,3;32,4;16,9;5,1
428;13;Sajonia-Anhalt;Este;52979;2011;139310;168370;0,0;30,1;10,3;32,4;16,9;5,1
429;13;Sajonia-Anhalt;Este;55185;2012;136701;168880;0,0;30,1;10,3;32,4;16,9;5,1
430;13;Sajonia-Anhalt;Este;55677;2013;132134;167970;4,2;41,2;2,6;23,9;18,2;4,0
431;13;Sajonia-Anhalt;Este;56856;2014;125559;170640;4,2;41,2;2,6;23,9;18,2;4,0
432;13;Sajonia-Anhalt;Este;57746;2015;118852;174150;4,2;41,2;2,6;23,9;18,2;4,0
433;13;Sajonia-Anhalt;Este;59283;2016;110263;180920;4,2;41,2;2,6;23,9;18,2;4,0
434;13;Sajonia-Anhalt;Este;61448;2017;96960;178370;19,6;30,3;7,8;17,7;15,2;3,7
435;13;Sajonia-Anhalt;Este;62415;2018;88106;174100;19,6;30,3;7,8;17,7;15,2;3,7
436;13;Sajonia-Anhalt;Este;65330;2019;80608;166180;19,6;30,3;7,8;17,7;15,2;3,7
437;13;Sajonia-Anhalt;Este;64302;2020;86110;161130;19,6;30,3;7,8;17,7;15,2;3,7
438;13;Sajonia-Anhalt;Este;67622;2021;81093;160240;19,6;21,0;9,5;9,6;25,4;6,5
439;13;Sajonia-Anhalt;Este;74191;2022;77978;145060;19,6;21,0;9,5;9,6;25,4;6,5
440;13;Sajonia-Anhalt;Este;78537;2023;82627;135500;19,6;21,0;9,5;9,6;25,4;6,5
441;13;Sajonia-Anhalt;Este;79421;2024;84801;125260;19,6;21,0;9,5;9,6;25,4;6,5
442;14;Sarre;Oeste;21569;1991;35981;110520;0,0;38,1;6,0;0,2;51,2;2,3
443;14;Sarre;Oeste;22438;1992;38294;109540;0,0;38,1;6,0;0,2;51,2;2,3
444;14;Sarre;Oeste;22083;1993;47474;106530;0,0;38,1;6,0;0,2;51,2;2,3
445;14;Sarre;Oeste;23101;1994;51470;100280;0,0;37,2;4,3;0,7;48,8;5,8
446;14;Sarre;Oeste;23994;1995;49257;972700;0,0;37,2;4,3;0,7;48,8;5,8
447;14;Sarre;Oeste;23447;1996;52065;997600;0,0;37,2;4,3;0,7;48,8;5,8
448;14;Sarre;Oeste;23878;1997;56539;998700;0,0;37,2;4,3;0,7;48,8;5,8
449;14;Sarre;Oeste;24354;1998;52905;911100;0,0;31,8;4,7;1,0;52,4;5,5
450;14;Sarre;Oeste;24896;1999;50142;894100;0,0;31,8;4,7;1,0;52,4;5,5
451;14;Sarre;Oeste;25713;2000;47778;878300;0,0;31,8;4,7;1,0;52,4;5,5
452;14;Sarre;Oeste;26305;2001;44918;819600;0,0;31,8;4,7;1,0;52,4;5,5
453;14;Sarre;Oeste;26276;2002;45431;787900;0,0;35,0;6,4;1,4;46,0;7,6
454;14;Sarre;Oeste;26573;2003;47728;759800;0,0;35,0;6,4;1,4;46,0;7,6
455;14;Sarre;Oeste;27717;2004;45990;766000;0,0;35,0;6,4;1,4;46,0;7,6
456;14;Sarre;Oeste;29125;2005;53533;748400;0,0;30,2;7,4;18,5;33,3;5,9
457;14;Sarre;Oeste;30408;2006;49681;722200;0,0;30,2;7,4;18,5;33,3;5,9
458;14;Sarre;Oeste;31793;2007;42487;727400;0,0;30,2;7,4;18,5;33,3;5,9
459;14;Sarre;Oeste;32192;2008;36943;715800;0,0;30,2;7,4;18,5;33,3;5,9
460;14;Sarre;Oeste;29214;2009;38998;692700;0,0;30,7;11,9;21,2;24,7;6,8
461;14;Sarre;Oeste;30782;2010;37834;706600;0,0;30,7;11,9;21,2;24,7;6,8
462;14;Sarre;Oeste;32509;2011;34491;708800;0,0;30,7;11,9;21,2;24,7;6,8
463;14;Sarre;Oeste;32673;2012;34282;687800;0,0;30,7;11,9;21,2;24,7;6,8
464;14;Sarre;Oeste;32325;2013;37383;684800;5,2;37,8;3,8;10,0;31,0;5,7
465;14;Sarre;Oeste;33859;2014;36911;732800;5,2;37,8;3,8;10,0;31,0;5,7
466;14;Sarre;Oeste;34668;2015;36895;751100;5,2;37,8;3,8;10,0;31,0;5,7
467;14;Sarre;Oeste;35105;2016;37103;821500;5,2;37,8;3,8;10,0;31,0;5,7
468;14;Sarre;Oeste;36344;2017;34672;831300;10,1;32,4;7,6;12,9;27,1;6,0
469;14;Sarre;Oeste;36828;2018;32233;814900;10,1;32,4;7,6;12,9;27,1;6,0
470;14;Sarre;Oeste;37007;2019;32854;800600;10,1;32,4;7,6;12,9;27,1;6,0
471;14;Sarre;Oeste;35485;2020;38364;815500;10,1;32,4;7,6;12,9;27,1;6,0
472;14;Sarre;Oeste;37027;2021;36156;833900;10,0;23,6;11,5;7,2;37,3;0,0
473;14;Sarre;Oeste;40851;2022;33017;781400;10,0;23,6;11,5;7,2;37,3;0,0
474;14;Sarre;Oeste;42073;2023;35598;776900;10,0;23,6;11,5;7,2;37,3;0,0
475;14;Sarre;Oeste;42589;2024;37241;756600;10,0;23,6;11,5;7,2;37,3;0,0
476;15;Schleswig-Holstein;Oeste;51248;1991;80524;289350;0,0;43,5;11,4;0,3;38,5;4,0
477;15;Schleswig-Holstein;Oeste;54214;1992;80737;287570;0,0;43,5;11,4;0,3;38,5;4,0
478;15;Schleswig-Holstein;Oeste;55240;1993;93452;286320;0,0;43,5;11,4;0,3;38,5;4,0
479;15;Schleswig-Holstein;Oeste;57051;1994;102287;275420;0,0;41,5;7,4;1,1;39,6;8,3
480;15;Schleswig-Holstein;Oeste;59019;1995;102193;274300;0,0;41,5;7,4;1,1;39,6;8,3
481;15;Schleswig-Holstein;Oeste;60014;1996;113083;287660;0,0;41,5;7,4;1,1;39,6;8,3
482;15;Schleswig-Holstein;Oeste;61350;1997;126844;290800;0,0;41,5;7,4;1,1;39,6;8,3
483;15;Schleswig-Holstein;Oeste;62192;1998;128434;277290;0,0;35,7;7,6;1,5;45,4;6,5
484;15;Schleswig-Holstein;Oeste;63053;1999;122123;273510;0,0;35,7;7,6;1,5;45,4;6,5
485;15;Schleswig-Holstein;Oeste;64399;2000;114372;269200;0,0;35,7;7,6;1,5;45,4;6,5
486;15;Schleswig-Holstein;Oeste;66343;2001;116194;256810;0,0;35,7;7,6;1,5;45,4;6,5
487;15;Schleswig-Holstein;Oeste;65417;2002;121630;249150;0,0;36,0;8,0;1,3;42,9;9,4
488;15;Schleswig-Holstein;Oeste;66149;2003;136139;242150;0,0;36,0;8,0;1,3;42,9;9,4
489;15;Schleswig-Holstein;Oeste;67530;2004;137808;240900;0,0;36,0;8,0;1,3;42,9;9,4
490;15;Schleswig-Holstein;Oeste;68106;2005;161524;230270;0,0;36,4;10,1;4,6;38,2;8,4
491;15;Schleswig-Holstein;Oeste;70064;2006;140824;226860;0,0;36,4;10,1;4,6;38,2;8,4
492;15;Schleswig-Holstein;Oeste;71755;2007;119037;229610;0,0;36,4;10,1;4,6;38,2;8,4
493;15;Schleswig-Holstein;Oeste;73974;2008;107326;226780;0,0;36,4;10,1;4,6;38,2;8,4
494;15;Schleswig-Holstein;Oeste;72039;2009;110373;219230;0,0;32,2;16,3;7,9;26,8;12,7
495;15;Schleswig-Holstein;Oeste;73666;2010;107176;225780;0,0;32,2;16,3;7,9;26,8;12,7
496;15;Schleswig-Holstein;Oeste;76633;2011;103714;213310;0,0;32,2;16,3;7,9;26,8;12,7
497;15;Schleswig-Holstein;Oeste;79364;2012;100051;220050;0,0;32,2;16,3;7,9;26,8;12,7
498;15;Schleswig-Holstein;Oeste;80405;2013;101751;218220;4,6;39,2;5,6;5,2;31,5;9,4
499;15;Schleswig-Holstein;Oeste;83148;2014;100957;227930;4,6;39,2;5,6;5,2;31,5;9,4
500;15;Schleswig-Holstein;Oeste;85223;2015;97850;235490;4,6;39,2;5,6;5,2;31,5;9,4
501;15;Schleswig-Holstein;Oeste;87839;2016;94977;254200;4,6;39,2;5,6;5,2;31,5;9,4
502;15;Schleswig-Holstein;Oeste;93295;2017;92434;250660;8,2;34,0;12,6;7,3;23,3;12,0
503;15;Schleswig-Holstein;Oeste;95819;2018;85053;252360;8,2;34,0;12,6;7,3;23,3;12,0
504;15;Schleswig-Holstein;Oeste;100226;2019;79678;246530;8,2;34,0;12,6;7,3;23,3;12,0
505;15;Schleswig-Holstein;Oeste;99888;2020;92140;243850;8,2;34,0;12,6;7,3;23,3;12,0
506;15;Schleswig-Holstein;Oeste;105676;2021;88865;252980;6,8;22,0;12,5;3,6;28,0;18,3
507;15;Schleswig-Holstein;Oeste;117111;2022;81564;239530;6,8;22,0;12,5;3,6;28,0;18,3
508;15;Schleswig-Holstein;Oeste;122223;2023;87757;221900;6,8;22,0;12,5;3,6;28,0;18,3
509;15;Schleswig-Holstein;Oeste;126829;2024;92493;217600;6,8;22,0;12,5;3,6;28,0;18,3
510;16;Turingia;Este;17178;1991;147963;174700;0,0;45,2;14,6;8,3;21,9;6,1
511;16;Turingia;Este;22905;1992;192748;146150;0,0;45,2;14,6;8,3;21,9;6,1
512;16;Turingia;Este;28054;1993;192939;133070;0,0;45,2;14,6;8,3;21,9;6,1
513;16;Turingia;Este;32745;1994;190405;127210;0,0;41,0;4,1;17,2;30,2;4,9
514;16;Turingia;Este;34499;1995;172149;137880;0,0;41,0;4,1;17,2;30,2;4,9
515;16;Turingia;Este;35805;1996;191013;152650;0,0;41,0;4,1;17,2;30,2;4,9
516;16;Turingia;Este;36859;1997;217675;164750;0,0;41,0;4,1;17,2;30,2;4,9
517;16;Turingia;Este;37915;1998;209275;166070;0,0;28,9;3,4;21,2;34,5;3,9
518;16;Turingia;Este;39385;1999;189436;169260;0,0;28,9;3,4;21,2;34,5;3,9
519;16;Turingia;Este;40015;2000;193663;175770;0,0;28,9;3,4;21,2;34,5;3,9
520;16;Turingia;Este;41115;2001;194131;173510;0,0;28,9;3,4;21,2;34,5;3,9
521;16;Turingia;Este;41672;2002;201157;170070;0,0;29,4;5,9;17,0;39,9;4,3
522;16;Turingia;Este;42569;2003;210664;169110;0,0;29,4;5,9;17,0;39,9;4,3
523;16;Turingia;Este;43517;2004;207430;173100;0,0;29,4;5,9;17,0;39,9;4,3
524;16;Turingia;Este;43580;2005;209941;167130;0,0;25,7;7,9;26,1;29,8;4,8
525;16;Turingia;Este;45469;2006;188453;164020;0,0;25,7;7,9;26,1;29,8;4,8
526;16;Turingia;Este;47443;2007;158498;171760;0,0;25,7;7,9;26,1;29,8;4,8
527;16;Turingia;Este;47986;2008;134884;173320;0,0;25,7;7,9;26,1;29,8;4,8
528;16;Turingia;Este;46194;2009;136029;168540;0,0;31,2;9,8;28,8;17,6;6,0
529;16;Turingia;Este;48854;2010;117069;175270;0,0;31,2;9,8;28,8;17,6;6,0
530;16;Turingia;Este;51682;2011;104174;170730;0,0;31,2;9,8;28,8;17,6;6,0
531;16;Turingia;Este;52309;2012;99316;173420;0,0;31,2;9,8;28,8;17,6;6,0
532;16;Turingia;Este;54273;2013;95858;174260;6,2;38,8;2,6;23,4;16,1;4,9
533;16;Turingia;Este;57025;2014;90160;178870;6,2;38,8;2,6;23,4;16,1;4,9
534;16;Turingia;Este;58407;2015;85212;179340;6,2;38,8;2,6;23,4;16,1;4,9
535;16;Turingia;Este;60182;2016;77215;184750;6,2;38,8;2,6;23,4;16,1;4,9
536;16;Turingia;Este;62203;2017;68614;181320;22,7;28,8;7,8;16,9;13,2;4,1
537;16;Turingia;Este;63247;2018;62145;174370;22,7;28,8;7,8;16,9;13,2;4,1
538;16;Turingia;Este;64916;2019;59065;166470;22,7;28,8;7,8;16,9;13,2;4,1
539;16;Turingia;Este;63946;2020;66678;159910;22,7;28,8;7,8;16,9;13,2;4,1
540;16;Turingia;Este;66880;2021;62249;153770;24,0;16,9;9,0;11,4;23,4;6,6
541;16;Turingia;Este;71506;2022;58172;141310;24,0;16,9;9,0;11,4;23,4;6,6
542;16;Turingia;Este;76786;2023;64978;129520;24,0;16,9;9,0;11,4;23,4;6,6
543;16;Turingia;Este;78150;2024;68768;118030;24,0;16,9;9,0;11,4;23,4;6,6
